published_at,source,author,title,description,content,url,date
2026-04-07 13:56:02+00:00,Electrek,Fred Lambert,Tesla won’t really build its own chip fab — Intel is going to do it,"Tesla is not actually going to build its own chip fab. Intel is going to do it for them.



That’s the real takeaway from Intel’s announcement today that it is joining the “Terafab” project alongside Tesla, SpaceX, and xAI — the $25 billion Austin chip factor…","Tesla is not actually going to build its own chip fab. Intel is going to do it for them.
That’s the real takeaway from Intel’s announcement today that it is joining the Terafab project alongside Tes… [+3831 chars]",http://electrek.co/2026/04/07/tesla-terafab-intel-joins-foundry/,4/7/26
2026-04-07 13:18:08+00:00,Wccftech,Muhammad Zuhair,"Intel Pairs Up With Elon Musk on Grand “TeraFab” Project, Which Plans to Produce Chips at a Volume Significantly Larger Than Any Other Foundry","Intel Foundry might have witnessed its latest breakthrough, as Intel announced plans to join Tesla's TeraFab project, aiming to deliver 1 TW of compute capacity per year. Intel's Joining of Tesla's TeraFab Venture Could Bring 18A Directly To the Upcoming Prod…","Intel Foundry might have witnessed its latest breakthrough, as Intel announced plans to join Tesla's TeraFab project, aiming to deliver 1 TW of compute capacity per year.
This is a surprising develo… [+3579 chars]",https://wccftech.com/intel-pairs-up-with-tesla-grand-terafab-project/,4/7/26
2026-04-07 12:39:31+00:00,9to5Mac,Ben Lovejoy,More threats to Apple’s chipmaker through attempted theft of TSMC technology,"A new Reuters piece describes new threats to Apple’s chipmaker TSMC as a result of further reported actions by the Chinese government.



Apple CEO Tim Cook reportedly told officials that he slept “with one eye open” after attending a classified CIA briefing …","A new Reuters piece describes new threats to Apple’s chipmaker TSMC as a result of further reported actions by the Chinese government.
Apple CEO Tim Cook reportedly told officials that he slept “wit… [+2808 chars]",https://9to5mac.com/2026/04/07/more-threats-to-apples-chipmaker-through-attempted-theft-of-tsmc-technology/,4/7/26
2026-04-07 11:04:58+00:00,Insurance Journal,admin,China Targets Taiwan’s Chip Tech to Evade Global ‘Containment’: Taipei Government,"China is targeting Taiwan to obtain its advanced chip manufacturing technology and talent as a way of breaking through international “containment” of the country, according to a report from the island’s top security agency. China’s scramble for chip talent an…","China is targeting Taiwan to obtain its advanced chip manufacturing technology and talent as a way of breaking through international “containment” of the country, according to a report from the islan… [+2702 chars]",https://www.insurancejournal.com/news/international/2026/04/07/864754.htm,4/7/26
2026-04-07 05:32:38+00:00,Science Daily,,This new chip survives 1300°F (700°C) and could change AI forever,"A team of engineers has created a breakthrough memory device that keeps working at temperatures hotter than molten lava, shattering one of electronics’ biggest limits. Built from an unusual stack of ultra-durable materials, the tiny component can store data a…","Modern electronics power everything from smartphones to satellites, but they all share a major limitation. Heat. Once temperatures climb above roughly 200 degrees Celsius, most devices begin to break… [+7249 chars]",https://www.sciencedaily.com/releases/2026/04/260406192904.htm,4/7/26
2026-04-07 03:47:28+00:00,The Times of India,Reuters,"China targets Taiwan's chip prowess to evade global 'containment', Taipei government says","Taiwan, which China claims as its own territory, frequently reports busting networks ‌of Chinese firms ⁠illegally trying ⁠to poach semiconductor and high-tech talent, and has strict laws to prevent the most advanced technologies from going to China. In ​a rep…","China is targeting Taiwan to obtain its advanced chip manufacturing technology and talent as a way of breaking through international ""containment"" of the country, according to a report from the islan… [+2608 chars]",https://economictimes.indiatimes.com/tech/technology/china-targets-taiwans-chip-prowess-to-evade-global-containment-taipei-government-says/articleshow/130075380.cms,4/7/26
2026-04-07 03:31:18+00:00,SamMobile,Asif Iqbal Shaik,"Samsung’s profit surged 8x in Q1 2026, driven by AI data center boom","Samsung announced today that its revenue reached KRW 133 trillion (around $100 billion) during the first quarter (Q1) of this year, while its operating profit stood at KRW 57.2 trillion (around $43 billion). That marks an eightfold increase compared to its pr…","Samsung announced today that its revenue reached KRW 133 trillion (around $100 billion) during the first quarter (Q1) of this year, while its operating profit stood at KRW 57.2 trillion (around $43 b… [+1434 chars]",https://www.sammobile.com/news/samsungs-q1-2026-profit-8x-ai-data-centre-boom/,4/7/26
2026-04-07 02:50:58+00:00,Endeff.com,Jonathan 'JMill' Miller,Robots Eat Cars,"Modern cars are starting to operate on robot architecture, and that foreshadows how such architecture will spread to every industry that moves physical things.","Was this email forwarded to you? Sign up here for Telemetry.
Steer-by-wire is fundamentally a robotics control concept applied to an automotive use-case. via Hardware FYI
A car company just shut do… [+10143 chars]",https://telemetry.endeff.com/p/robots-eat-cars,4/7/26
2026-04-07 02:13:10+00:00,Digitimes,DIGITIMES,Weekly news roundup: China's special AI chip supply ends; TSMC plans 12 fabs in Arizona,"Below are the most-read DIGITIMES Asia stories from the week of March 30-April 5, 2026:","Below are the most-read DIGITIMES Asia stories from the week of March 30-April 5, 2026:
US Chip Security Act ends China's special AI chip supply
The proposed US Chip Security Act marks a major esca… [+7024 chars]",https://www.digitimes.com/news/a20260407VL201/digitimes-asia-weekly-news-roundup-2026-ai-chip-nvidia-tsmc-arizona.html,4/7/26
2026-04-06 19:59:55+00:00,Tom's Hardware UK,"ashilov@gmail.com (Anton Shilov) , Anton Shilov","US lawmakers aim to ban export of DUV chipmaking and etching tools to leading firms in China — bipartisan proposal would ban lithography equipment for Huawei, SMIC, and others","Bipartisan group of U.S. senators propose to impose blanket ban on export of advanced DUV lithography and etching tools to Chinese companies known to have worked with China's military, such as CXMT, Huawei, SMIC, and YMTC.","A bipartisan group of U.S. senators has proposed a new law that would impose an almost blanked ban on exports of advanced wafer fabrication equipment (WFE) to select entities in adversary nations, a … [+5458 chars]",https://www.tomshardware.com/tech-industry/semiconductors/u-s-lawmakers-aim-to-ban-export-of-duv-chipmaking-and-etching-tools-to-leading-firms-in-china-bipartisan-proposal-would-ban-lithography-equipment-for-huawei-smic-and-others,4/6/26
2026-04-06 19:07:23+00:00,Tom's Hardware UK,Luke James,"Why TSMC grew four times faster than its foundry rivals in 2025 — price hikes, vertical integration, and commanding technology lead pay dividends","That lopsided split isn’t a one-quarter anomaly or a function of a single product cycle, but instead reflects three massive advantages held by TSMC.","Counterpoint Research's full-year Foundry Market Supply Tracker estimated that the global semiconductor foundry market generated a record $320 billion in revenue in 2025, growing 16% year-over-year. … [+7131 chars]",https://www.tomshardware.com/tech-industry/why-tsmc-grew-four-times-faster-than-its-foundry-rivals-in-2025,4/6/26
2026-04-06 16:05:03+00:00,TweakTown,Hassam Nasir,Intel says Raptor Lake CPUs aren't going anywhere and hints at more DDR4/DDR5 hybrid motherboards,"After seeing AMD keep AM4 alive with X3D chips, Intel now looks ready to give LGA1700 a longer run, keeping DDR4 users in the game a bit longer.Continue reading at TweakTown","Intel launched the Core Ultra 200S Arrow Lake CPUs in 2024, but they didn't see the success the Blue Team had hoped for. Then came the newer Core Ultra 200S Plus ""Arrow Lake Refresh"" lineup, which lo… [+2571 chars]",https://www.tweaktown.com/news/110894/intel-says-raptor-lake-cpus-arent-going-anywhere-and-hints-at-more-ddr4-ddr5-hybrid-motherboards/index.html,4/6/26
2026-04-06 11:00:56+00:00,Ibtimes.com.au,Tony Jackson,10 Reasons to Buy Intel Stock in 2026 as Turnaround Gains Momentum,"NEW YORK — Intel Corp. shares have staged a remarkable recovery, climbing more than 100% over the past year and posting double-digit gains in early 2026, as the semiconductor giant executes a high-stakes turnaround centered on advanced manufacturing, artifici…","NEW YORK — Intel Corp. shares have staged a remarkable recovery, climbing more than 100% over the past year and posting double-digit gains in early 2026, as the semiconductor giant executes a high-st… [+6837 chars]",https://www.ibtimes.com.au/10-reasons-buy-intel-stock-2026-turnaround-gains-momentum-1865555,4/6/26
2026-04-06 09:00:00+00:00,Wired,Lauren Goode,The Ridiculously Nerdy Intel Bet That Could Rake in Billions,Advanced chip packaging is suddenly at the center of the AI boom. Intel is going all in.,"Its still an extremely challenging proposition. Packaging is not as easy as saying, I want to run 100,000 wafers per month, says Jim McGregor, a longtime chip industry analyst and the founder of Tiri… [+3154 chars]",https://www.wired.com/story/why-chip-packaging-could-decide-the-next-phase-of-the-ai-boom/,4/6/26
2026-04-05 18:42:10+00:00,ABC News (AU),Henry Zwartz,US intelligence says Chinese satellite imagery of bases is helping Iran,"A Chinese company's publication of AI-enhanced satellite imagery of US bases in the Middle East is helping Iranian forces identify targets, US intelligence believes.","A Chinese company's publication of AI-enhanced satellite images of US bases in the Middle East is helping Iranian forces identify targets, US intelligence believes.
The ABC has been briefed on the i… [+10860 chars]",https://www.abc.net.au/news/2026-04-06/us-intelligence-chinese-satellite-imagery-middle-east/106508322,4/5/26
2026-04-05 16:05:54+00:00,Wccftech,Omar Sohail,Samsung Is Set To Beat TSMC In The 2nm Race As Taylor Plant’s Trial Production Begins; A Historic First For U.S. Chip Manufacturing,"The sub-3nm expansion plans for Samsung are progressing somewhat smoothly, with its 2nm GAA yields estimated to be at 60 percent, giving the Korean foundry sufficient confidence to proceed with trial production of its next-generation lithography at its Taylor…","The sub-3nm expansion plans for Samsung are progressing somewhat smoothly, with its 2nm GAA yields estimated to be at 60 percent, giving the Korean foundry sufficient confidence to proceed with trial… [+2062 chars]",https://wccftech.com/samsung-taylor-plant-2nm-trial-production-begins/,4/5/26
2026-04-16 09:47:00+00:00,GlobeNewswire,Research and Markets,"Global DRAM Market Research Report 2026-2036: Samsung/SK Hynix/Micron Deep Dive and a Thorough Assessment of China's DRAM Industry Including CXMT, JHICC","The global DRAM market is at a pivotal moment amid AI growth and data center expansion, reshaping its economics and competitive dynamics. High-Bandwidth Memory (HBM) is central to this transformation, fueling demand and strategic moves by SK hynix, Samsung, a…","Dublin, April 16, 2026 (GLOBE NEWSWIRE) -- The ""The Global DRAM Market 2026-2036"" report has been added to ResearchAndMarkets.com's offering.
The Global DRAM Market 2026-2036 is the most comprehensi… [+9143 chars]",https://www.globenewswire.com/news-release/2026/04/16/3275106/28124/en/Global-DRAM-Market-Research-Report-2026-2036-Samsung-SK-Hynix-Micron-Deep-Dive-and-a-Thorough-Assessment-of-China-s-DRAM-Industry-Including-CXMT-JHICC.html,4/16/26
2026-04-16 01:47:09+00:00,Digitimes,DIGITIMES,ASML raises 2026 revenue guidance as AI-driven chip demand overwhelms supply — and its customers know it,The lithography giant's first quarter earnings call reveals more than a beat-and-raise quarter: it exposes a structural shift in how chipmakers relate to their sole EUV supplier,"Keep me signed in
Some subscribers prefer to save their log-in information so they do not have to enter their User ID and Password each time they visit the site. To activate this function, check the… [+285 chars]",https://www.digitimes.com/news/a20260416VL202/asml-revenue-dram-guidance-2026.html,4/16/26
2026-04-15 15:40:56+00:00,Tom's Hardware UK,Luke James,YMTC's third Wuhan fab clears Beijing's 50% local tooling threshold as two more are planned — move positions company toward 3D NAND production to capitalize on wafer bonding strengths,China’s YMTC is expected to start operations at its Phase 3 Wuhan fab late this year as the first leading-edge memory plant built to comply with Beijing's unwritten 50% tooling requirement.,China’s Yangtze Memory Technologies is expected to start operations at its Phase 3 Wuhan fab late this year as the first leading-edge memory plant built to comply with Beijing's unwritten requirement… [+6156 chars],https://www.tomshardware.com/tech-industry/semiconductors/ymtcs-third-wuhan-fab-clears-beijings-50-percent-domestic-tooling-threshold-as-two-more-are-planned,4/15/26
2026-04-15 08:42:37+00:00,Techpowerup.com,AleksandarK,ASML Targets 60+ EUV Shipments in 2026 as Memory Demand Surges,"In the latest Q1 2026 quarterly figures, ASML announced plans to ship over 60 EUV units this year, including both High-NA and Low-NA EUV lithography scanners. This is a significant increase from the 48 units shipped in 2025, but it doesn't break any records c…","In the latest Q1 2026 quarterly figures, ASML announced plans to ship over 60 EUV units this year, including both High-NA and Low-NA EUV lithography scanners. This is a significant increase from the … [+1614 chars]",https://www.techpowerup.com/348239/asml-targets-60-euv-shipments-in-2026-as-memory-demand-surges,4/15/26
2026-04-15 06:32:44+00:00,RTE,RTÉ News,ASML lifts 2026 forecast on surging AI demand,"ASML, the world's largest supplier of chipmaking equipment, has today reported stronger-than-expected first‑quarter earnings and lifted its 2026 revenue outlook, as artificial intelligence boosts demand for its tools.","ASML, the world's largest supplier of chipmaking equipment, has today reported stronger-than-expected firstquarter earnings and lifted its 2026 revenue outlook, as artificial intelligence boosts dema… [+1462 chars]",https://www.rte.ie/news/business/2026/0415/1568288-asml-lifts-2026-forecast/,4/15/26
2026-04-15 05:09:44+00:00,CNA,,ASML lifts 2026 forecast as surging AI demand boosts new orders for chip equipment,"AMSTERDAM, April 15 : ASML, the world’s largest supplier of chipmaking equipment, on Wednesday reported stronger-than-expected first‑quarter earnings and lifted its 2026 revenue outlook, as artificial intelligence boosts demand for its tools.""Demand for chips…","AMSTERDAM, April 15 : ASML, the worlds largest supplier of chipmaking equipment, on Wednesday reported stronger-than-expected firstquarter earnings and lifted its 2026 revenue outlook, as artificial … [+1617 chars]",https://www.channelnewsasia.com/business/asml-lifts-2026-forecast-surging-ai-demand-boosts-new-orders-chip-equipment-6057671,4/15/26
2026-04-15 05:00:00+00:00,GlobeNewswire,ASML Netherlands BV,ASML reports €8.8 billion total net sales and €2.8 billion net income in Q1 2026,"ASML reports €8.8 billion total net sales and €2.8 billion net income in Q1 2026ASML now expects 2026 total net sales to be between €36 billion and €40 billion, with a gross margin between 51% and 53%","ASML reports 8.8 billion total net sales and 2.8 billion net income in Q1 2026ASML now expects 2026 total net sales to be between 36 billion and 40 billion, with a gross margin between 51% and 53%
V… [+12201 chars]",https://www.globenewswire.com/news-release/2026/04/15/3274110/0/en/ASML-reports-8-8-billion-total-net-sales-and-2-8-billion-net-income-in-Q1-2026.html,4/15/26
2026-04-14 12:04:35+00:00,The Times of India,Reuters,ASML investors bet on 'picks and shovels' of AI revolution,"Analysts expect a strong quarter and see scope for ASML to raise its 2026 sales outlook, as memory-chip makers expand capacity to meet AI-driven demand. Core challenges include whether ASML can keep up with demand for its ​chip-making tools, which can take mo…","Investors in Europe's most valuable listed company are betting the chip-equipment maker can raise financial forecasts when it reports first-quarter earnings on Wednesday, as demand for artificial int… [+3181 chars]",https://economictimes.indiatimes.com/tech/artificial-intelligence/asml-investors-bet-on-picks-and-shovels-of-ai-revolution/articleshow/130258950.cms,4/14/26
2026-04-14 10:39:46+00:00,Financial Post,Bloomberg News,ASML Shares Get Harder to Value as Firm Stops Disclosing Orders,"ASML Holding NV will omit the one metric that has driven its share price more than any other when it reports earnings Wednesday, injecting uncertainty into a stock nearing record highs.","(Bloomberg) ASML Holding NV will omit the one metric that has driven its share price more than any other when it reports earnings Wednesday, injecting uncertainty into a stock nearing record highs.
… [+5046 chars]",https://financialpost.com/pmn/business-pmn/asml-shares-get-harder-to-value-as-firm-stops-disclosing-orders,4/14/26
2026-04-12 14:21:57+00:00,Wccftech,Muhammad Zuhair,"China’s Chip Industry Depends on One Key Piece of Equipment from ASML, and the U.S. Is Now Moving to Ban It","China's semiconductor industry could witness a potential shock, as US lawmakers are now moving towards banning the export of critical ASML equipment to the region. US Lawmakers Are Looking To Ban the Export of ASML's DUV Technology to China, Targeting Huawei,…","China's semiconductor industry could witness a potential shock, as US lawmakers are now moving towards banning the export of critical ASML equipment to the region.
China has been battling US export … [+3203 chars]",https://wccftech.com/chinas-chip-industry-depends-on-one-key-piece-of-equipment-from-asml-and-the-u-s-is-now-moving-to-ban-it/,4/12/26
2026-04-10 07:30:00+00:00,GlobeNewswire,SNS Insider pvt ltd,Lithography Equipment Market Size to Grow USD 53.94 Billion by 2035 | SNS Insider,"Lithography Equipment Market Size, Share, Revenue Trends & Segment, By Technology, Equipment, Application, End Use, and Region | Global Forecast 2035...","Austin, April 10, 2026 (GLOBE NEWSWIRE) -- Lithography Equipment Market Size &amp; Growth Outlook:
According to the SNS Insider, The Lithography Equipment Market Size was valued at USD 28.63 Billion… [+7717 chars]",https://www.globenewswire.com/news-release/2026/04/10/3271541/0/en/Lithography-Equipment-Market-Size-to-Grow-USD-53-94-Billion-by-2035-SNS-Insider.html,4/10/26
2026-04-09 14:30:00+00:00,GlobeNewswire,SNS Insider pvt ltd,Semiconductor Capital Equipment Market Size to Hit USD 213.82 Billion by 2035 | Research by SNS Insider,"Semiconductor Capital Equipment Market Size, Share & Segment, By Technology Node, Wafer Size, Distribution Channel, Wafer Size, and Region | Forecast 2035...","Austin, April 09, 2026 (GLOBE NEWSWIRE) -- Semiconductor Capital Equipment Market Size &amp; Growth Insights:
According to the SNS Insider,The Semiconductor Capital Equipment Market size was valued … [+7731 chars]",https://www.globenewswire.com/news-release/2026/04/09/3271156/0/en/Semiconductor-Capital-Equipment-Market-Size-to-Hit-USD-213-82-Billion-by-2035-Research-by-SNS-Insider.html,4/9/26
2026-04-07 11:30:00+00:00,GlobeNewswire,SNS Insider pvt ltd,Semiconductor Manufacturing Equipment Market Size to Worth $279.63 Billion by 2035 | SNS Insider,"Semiconductor Manufacturing Equipment Market Size, Share, Trends & Segment By Process, Equipment Type, Application, End User, and Region | Forecast 2035...","Austin, April 07, 2026 (GLOBE NEWSWIRE) -- Semiconductor Manufacturing Equipment Market Size &amp; Growth Insights:
According to the SNS Insider,The Semiconductor Manufacturing Equipment Market Size… [+7096 chars]",https://www.globenewswire.com/news-release/2026/04/07/3268994/0/en/Semiconductor-Manufacturing-Equipment-Market-Size-to-Worth-279-63-Billion-by-2035-SNS-Insider.html,4/7/26
2026-04-07 10:26:22+00:00,CNBC,Arjun Kharpal,ASML shares fall after proposed U.S. export curbs target an already fragile China market,"Proposed U.S. restrictions would target ASML's deep ultraviolet (DUV) lithography machine, which Chinese companies have so far been able to access.",ASML shares fell on Tuesday after U.S. lawmakers last week proposed further measures that would restrict China from additional chipmaking tools and potentially impact the Dutch chip giant's already f… [+4010 chars],https://www.cnbc.com/2026/04/07/asml-shares-today-us-chip-export-curbs-china.html,4/7/26
2026-04-07 09:01:21+00:00,Yahoo Entertainment,Muhammad Ali Khalid,ASML Holding (ASML) Secures $8 Billion EUV Equipment Order,"ASML Holding N.V. (NASDAQ:ASML) is one of the 10 best AI chip stocks to buy according to hedge funds. On March 25, SK Hynix Inc. announced its plans to spend...","ASML Holding N.V. (NASDAQ:ASML) is one of the 10 best AI chip stocks to buy according to hedge funds.
On March 25, SK Hynix Inc. announced its plans to spend roughly $8 billion for the purchase of E… [+1883 chars]",https://finance.yahoo.com/markets/stocks/articles/asml-holding-asml-secures-8-090121412.html,4/7/26
2026-04-02 12:30:00+00:00,NBC News,Jared Perlo,Bill to ban sale of key AI chipmaking equipment to China introduced in House,A bipartisan group of senators introduced a bill that would severely limit the sale of advanced semiconductor machinery to China used for AI systems.,A bipartisan group of lawmakers introduced a bill in the House of Representatives on Thursday morning that would severely limit the sale of advanced semiconductor manufacturing equipment to China and… [+12431 chars],https://www.nbcnews.com/tech/tech-news/senate-bill-ban-sale-key-ai-chipmaking-machines-china-rcna265186,4/2/26
2026-04-02 00:00:00+00:00,Nature.com,Katherine Bourzac,Breakthrough computer chip tech could help meet ‘monumental demand’ driven by AI,"Innovative tool for producing computer chips uses giant, nearly perfect mirrors to make tiny transistors and circuits.","This chip-patterning system uses extreme ultraviolet light to paint patterns on silicon wafers.Credit: ASML
A powerful light source bigger than a London double-decker bus has set a record: it can cr… [+3322 chars]",https://www.nature.com/articles/d41586-026-01050-5,4/2/26
2026-03-31 13:20:26+00:00,Tom's Hardware UK,Luke James,"The global helium storage is a direct threat to the chipmaking supply chain — disruption impacts critical processes, high-capacity HDDs, and alternative supplies are plagued by delays","Qatar's shutdown removed a third of global supply overnight, and chip fabs are weeks away from feeling it.","Iranian drone and missile strikes hit QatarEnergy's Ras Laffan Industrial City on February 28, knocking offline one of the world's two plants capable of producing semiconductor-grade helium — and rem… [+7046 chars]",https://www.tomshardware.com/tech-industry/semiconductors/the-global-helium-shortage-is-a-direct-threat-to-chipmaking,3/31/26
2026-03-31 10:30:33+00:00,Livemint,Rahul Matthan,The Hormuz technology choke: Even the world’s most dynamic industry can’t escape this war’s fallout,The Iran war’s Strait of Hormuz squeeze has choked helium supply to advanced chipmakers that AI relies on but depend on their own supply webs across the globe. The intricacy of these dependence networks makes one thing clear: We can’t deglobalize.,"But while our attention has been focused on oil, there are other consequencesequally, if not more significantthat could threaten the global economy in far more dangerous ways.
Amid the freight sitti… [+4934 chars]",https://www.livemint.com/opinion/online-views/hormuz-technology-choke-iran-war-helium-chipmakers-ai-semiconductors-globalization-supply-chains-11774885033202.html,3/31/26
2026-03-30 15:51:26+00:00,Tom's Hardware UK,"ashilov@gmail.com (Anton Shilov) , Anton Shilov","Analyzing Elon Musk's TeraFab — A step towards Tesla and SpaceX's partial vertical integration, or an unattainable dream?","Elon Musk's TeraFab has been announced, and the first employees are now being hired. But can this venture scale to all of its terawatt glory? Or will it just help Tesla, SpaceX, and xAI land additional chips they cannot get from regular partners?","After criticizing leading chipmakers for slow capacity expansion and claiming his companies need 100 – 200 billion AI processors annually, Elon Musk last week unveiled TeraFab — a chipmaker aiming to… [+19465 chars]",https://www.tomshardware.com/tech-industry/semiconductors/analyzing-elon-musks-terafab-a-step-towards-tesla-and-spacexs-partial-vertical-integration-or-an-unattainable-dream,3/30/26
2026-03-27 19:14:50+00:00,TechCrunch,Kate Park,Memory chip giant SK hynix could help end 'RAMmageddon' with blockbuster US IPO | TechCrunch,"SK hynix’s potential U.S. listing could raise $10-$14 billion to help it build more capacity, encourage others to follow, and end the 'RAMmageddon' memory shortage.","SK hynix, a South Korean memory chip giant already listed on the KOSPI, is laying the groundwork for a potential U.S. listing that could reportedly raise an estimated $10 billion to $14 billion.
The… [+4430 chars]",https://techcrunch.com/2026/03/27/memory-chip-giant-sk-hynix-could-help-end-rammageddon-with-blockbuster-us-ipo/,3/27/26
2026-03-27 15:54:06+00:00,Ibtimes.com.au,Mike Clair,"10 Promising EU Stocks to Buy in 2026: Analysts Highlight AI, Defense, Healthcare and Renewables","European stocks are drawing renewed attention from global investors in 2026 as the STOXX 600 trades near record levels despite geopolitical tensions and energy price swings, with analysts pointing to attractive valuations, sector-specific tailwinds and potent…","European stocks are drawing renewed attention from global investors in 2026 as the STOXX 600 trades near record levels despite geopolitical tensions and energy price swings, with analysts pointing to… [+7528 chars]",https://www.ibtimes.com.au/10-promising-eu-stocks-buy-2026-analysts-highlight-ai-defense-healthcare-renewables-1864704,3/27/26
2026-03-27 04:59:20+00:00,BusinessLine,ANI,"ASML seeks partnerships with Indian firms, team to visit Semiconductor units across the country: Ashwini Vaishnaw","ASML seeks partnerships with Indian firms to enhance semiconductor capabilities, supporting India's next phase of the semiconductor mission.","Union Minister Ashwini Vaishnaw on Thursday announced that ASML (Advanced Semiconductor Materials Lithography) is seeking partnerships with Indian companies, and its team is prepared to visit various… [+2775 chars]",https://www.thehindubusinessline.com/companies/asml-seeks-partnerships-with-indian-firms-team-to-visit-semiconductor-units-across-the-country-ashwini-vaishnaw/article70791125.ece,3/27/26
2026-03-25 02:56:08+00:00,The Times of India,Reuters,SK Hynix files for US listing that source says could raise up to $14 billion,"SK Hynix plans to list about 2% to 3% of its total shares and hopes to ‌use the funds to ⁠help ⁠finance its work in chip factories in South Korea's Yongin city and the U.S. state of Indiana, a person with direct knowledge of the discussions told Reuters.","South Korean chipmakerSK Hynix announced on Wednesday it made a confidential filing for a U.S. listing in 2026, which a source said could raise as much as $14 billion.SK Hynix plans to list about 2% … [+3049 chars]",https://economictimes.indiatimes.com/tech/technology/sk-hynix-files-for-us-listing-that-source-says-could-raise-up-to-14-billion/articleshow/129790213.cms,3/25/26
2026-03-24 23:11:03+00:00,CNA,,SK Hynix files confidentially for 2026 US listing,"SEOUL, March 25 : South Korean chipmaker SK Hynix announced on Wednesday it made a confidential filing for a U.S. listing in 2026, which a source said could raise as much as $14 billion.SK Hynix plans to list about 2 per cent to 3 per cent of its total shares…","SEOUL, March 25 : South Korean chipmaker SK Hynix announced on Wednesday it made a confidential filing for a U.S. listing in 2026, which a source said could raise as much as $14 billion.
SK Hynix pl… [+3137 chars]",https://www.channelnewsasia.com/business/sk-hynix-files-us-listing-source-says-could-raise-up-14-billion-6014901,3/24/26
2026-03-24 16:38:01+00:00,Tom's Hardware UK,Luke James,"SK hynix places record $8 billion order for ASML EUV lithography machines — should pay for up to 30 EUV machines over two years, serving HBM and advanced DRAM production",SK hynix disclosed in a regulatory filing on Tuesday that it will purchase 11.9 trillion won ($7.9 billion) worth of EUV lithography equipment from ASML.,"SK hynix disclosed in a regulatory filing on Tuesday that it will purchase 11.9 trillion won ($7.9 billion) worth of EUV lithography equipment from ASML by the end of 2027, as reported by Bloomberg. … [+2541 chars]",https://www.tomshardware.com/tech-industry/semiconductors/sk-hynix-places-record-8-billion-order-for-asml-euv-lithography-machines,3/24/26
2026-03-24 13:45:46+00:00,Yahoo Entertainment,,ASML Lands Massive EUV Deal Clearing Path to Double Revenue by 2030,,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_16a2307a-e43e-49a7-98c5-c21cceb88c7b,3/24/26
2026-03-24 13:02:21+00:00,Tom's Hardware UK,Luke James,Microsoft-backed start-up raises $40 million for helium atom beam lithography that could print chips at atomic resolution — 0.1nm beam is 135 times narrower than ASML's EUV light,Lace Lithography raised $40 million in Series A funding on Monday to develop a chipmaking tool that uses a helium atom beam instead of light to pattern silicon wafers.,"Lace Lithography, a Norwegian start-up backed by Microsoft, raised $40 million in Series A funding on Monday to develop a chipmaking tool that uses a helium atom beam instead of light to pattern sili… [+3051 chars]",https://www.tomshardware.com/tech-industry/norwegian-start-up-raises-40-million-for-helium-atom-beam-lithography,3/24/26
2026-03-24 11:02:37+00:00,The Next Web,Alina Maria Stan,Lace raises $40M to replace chip-making light with helium atoms,"Lace Lithography, founded by a University of Bergen physicist, uses a beam the width of a single hydrogen atom to etch chip features up to ten times smaller than what current extreme ultraviolet lithography can achieve. Atomico led the Series A, with Microsof…","Lace Lithography, founded by a University of Bergen physicist, uses a beam the width of a single hydrogen atom to etch chip features up to ten times smaller than what current extreme ultraviolet lith… [+3084 chars]",https://thenextweb.com/news/lace-lithography-40m-series,3/24/26
2026-03-24 08:28:28+00:00,The Times of India,Reuters,SK Hynix to buy $8 billion of ASML EUV tools in largest disclosed order,"In a regulatory filing, Sk ​Hynix said it ⁠would purchase ‌the tools by ​December ​31, 2027. Reuters reported ⁠in January that the firm plans ​to accelerate the opening ​of a new plant in Yongin city to February 2027 to meet rising demand for memory ‌chips.<b…","SK Hynix said on Tuesday it will purchase $11.95 trillion won ($7.97 billion) worth of ASML's EUV lithography tools as it prepares for mass production of new products, in the largest single order pub… [+436 chars]",https://economictimes.indiatimes.com/tech/technology/sk-hynix-to-buy-8-billion-of-asml-euv-tools-in-largest-disclosed-order/articleshow/129771003.cms,3/24/26
2026-03-24 04:47:26+00:00,CNA,,SK Hynix: to buy EUV scanners for $8 billion from ASML Korea,"SEOUL, March 24 : SK Hynix will acquire an extreme ultraviolet scanner from ASML Korea for 11.95 trillion won ($7.97 billion) to prepare for mass production of new products, the company said in a regulatory filing on Tuesday. ($1 = 1,500.2100 won)","We know it's a hassle to switch browsers but we want your experience with CNA to be fast, secure and the best it can possibly be.
To continue, upgrade to a supported browser or, for the finest exper… [+30 chars]",https://www.channelnewsasia.com/business/sk-hynix-buy-euv-scanners-8-billion-asml-korea-6013021,3/24/26
2026-03-23 18:59:27+00:00,Android Headlines,Tyler Lee,Elon Musk Wants to Build the World's Largest Chip Manufacturing Facility and It Will Cost $20 Billion,The post Elon Musk Wants to Build the World's Largest Chip Manufacturing Facility and It Will Cost $20 Billion appeared first on Android Headlines.,"There arent that many companies in the world that are capable of manufacturing semiconductors. TSMC comes to mind, along with Samsung and Intel. But considering how many devices out there rely on sem… [+1953 chars]",https://www.androidheadlines.com/2026/03/elon-musk-20-billion-chip-manufacturing-facility-world-largest.html,3/23/26
